ID,Company_Name,Service_Type,Country,Search_Value,Original_Category
18966,Alvis Asset Management S.à r.l. (LU ),Promoters Marketers,Unknown,18966,Promid
87921,Amagis Capital Management Ltd (MT ),Promoters Marketers,Unknown,87921,Promid
72429,Amalthée Gestion SGP (FR ),Promoters Marketers,Unknown,72429,Promid
115544,Ambienta Sgr S.P.A. (IT ),Promoters Marketers,Unknown,115544,Promid
2196,American Express Bank Ltd (US ),Promoters Marketers,Unknown,2196,Promid
99907,AMG Fondsverwaltung AG (CH ),Promoters Marketers,Unknown,99907,Promid
72431,Amiral Gestion (FR ),Promoters Marketers,Unknown,72431,Promid
17533,Amonis OFP (BE ),Promoters Marketers,Unknown,17533,Promid
14939,AMP Capital Investors Intl Hold. Ltd (AU ),Promoters Marketers,Unknown,14939,Promid
14940,AMP Capital Investors Limited (AU ),Promoters Marketers,Unknown,14940,Promid
70749,Ampega Investment GmbH (DE ),Promoters Marketers,Unknown,70749,Promid
72080,Amplegest (FR ),Promoters Marketers,Unknown,72080,Promid
88098,Amundi Asset Management S.A.I. S.A. (RO ),Promoters Marketers,Unknown,88098,Promid
2459,Amundi Asset Management S.A.S (FR ),Promoters Marketers,Unknown,2459,Promid
72014,Amundi Austria GmbH (AT ),Promoters Marketers,Unknown,72014,Promid
4617,Amundi Deutschland GmbH (DE ),Promoters Marketers,Unknown,4617,Promid
5965,"Amundi Iberia SGIIC, SA (ES )",Promoters Marketers,Unknown,5965,Promid
2944,Amundi Luxembourg S.A. (LU ),Promoters Marketers,Unknown,2944,Promid
22186,Amundi S.A. (FR ),Promoters Marketers,Unknown,22186,Promid
6283,Amundi SGR S.p.A. (IT ),Promoters Marketers,Unknown,6283,Promid
72432,Anaxis Asset Management S.A.S. (FR ),Promoters Marketers,Unknown,72432,Promid
17659,AndBank Asset Management Luxembourg (LU ),Promoters Marketers,Unknown,17659,Promid
18626,Andbank Luxembourg S.A. (LU ),Promoters Marketers,Unknown,18626,Promid
71333,ANF Luxembourg S.A. (LU ),Promoters Marketers,Unknown,71333,Promid
72412,Angola Growth Management S.A. (LU ),Promoters Marketers,Unknown,72412,Promid
71331,ansa capital Management GmbH (DE ),Promoters Marketers,Unknown,71331,Promid
83818,Anstalt Fürst Liechtenstein (LI ),Promoters Marketers,Unknown,83818,Promid
11658,Antaurus Capital Management B.V (NL ),Promoters Marketers,Unknown,11658,Promid
72136,Antecedo Asset Management GmbH (DE ),Promoters Marketers,Unknown,72136,Promid
71347,Antin Infrastructure Partners (GB ),Promoters Marketers,Unknown,71347,Promid
73002,APAC CREF Luxembourg General Partner (LU ),Promoters Marketers,Unknown,73002,Promid
114488,Aphilion IM (BE ),Promoters Marketers,Unknown,114488,Promid
83286,Apis Asset Management (LU ),Promoters Marketers,Unknown,83286,Promid
10465,APO Asset Management GmbH (DE ),Promoters Marketers,Unknown,10465,Promid
115076,Apollo Management International LLP (GB ),Promoters Marketers,Unknown,115076,Promid
75772,APPIA General Partner Sàrl (LU ),Promoters Marketers,Unknown,75772,Promid
87036,APS Asset Mgt Advisory Limited (VG ),Promoters Marketers,Unknown,87036,Promid
87465,Apus Capital GmbH (DE ),Promoters Marketers,Unknown,87465,Promid
3553,AQ Mgt GmbH (DE ),Promoters Marketers,Unknown,3553,Promid
81464,AQA Capital Ltd (MT ),Promoters Marketers,Unknown,81464,Promid
19945,AQR Capital Management LLC (US ),Promoters Marketers,Unknown,19945,Promid
88022,Aquasourca S.A. (LU ),Promoters Marketers,Unknown,88022,Promid
93361,Aquila Asset Management AG (CH ),Promoters Marketers,Unknown,93361,Promid
85332,Aquila Capital Investmentgesell (DE ),Promoters Marketers,Unknown,85332,Promid
105073,"Aquila Capital Ivt. mbH, Br. Lux (LU )",Promoters Marketers,Unknown,105073,Promid
72380,Arab Bank (Switzerland) Ltd (CH ),Promoters Marketers,Unknown,72380,Promid
72374,Arabesque Asset Management Ltd (GB ),Promoters Marketers,Unknown,72374,Promid
16766,Aramea Asset Management AG_ (DE ),Promoters Marketers,Unknown,16766,Promid
101305,Aravis Capital Limited (GB ),Promoters Marketers,Unknown,101305,Promid
19256,Arborescence Capital (FR ),Promoters Marketers,Unknown,19256,Promid
83487,ARCA Fondi SGR S.p.A. (IT ),Promoters Marketers,Unknown,83487,Promid
72058,Archeide Lux Sàrl (LU ),Promoters Marketers,Unknown,72058,Promid
20987,Architas Multi-Manager Limited (GB ),Promoters Marketers,Unknown,20987,Promid
87951,Archmore GP Sarl (LU ),Promoters Marketers,Unknown,87951,Promid
88393,Arctic Fund Management AS (NO ),Promoters Marketers,Unknown,88393,Promid
3669,Arcus Investment Limited (GB ),Promoters Marketers,Unknown,3669,Promid
57390,Arden Asset Management LLC (US ),Promoters Marketers,Unknown,57390,Promid
21293,ARDIAN France S.A. (FR ),Promoters Marketers,Unknown,21293,Promid
91998,Ardian Real Estate II GP S.à r.l. (LU ),Promoters Marketers,Unknown,91998,Promid
4492,Arendt & Medernach S.A. (LU ),Promoters Marketers,Unknown,4492,Promid
110037,Arev Partners (FR ),Promoters Marketers,Unknown,110037,Promid
1625,Argenta Banque d’Epargne S.A. (BE ),Promoters Marketers,Unknown,1625,Promid
72192,ARGENTUM Asset Management GmbH (DE ),Promoters Marketers,Unknown,72192,Promid
20379,Argonaut Capital Partners LLP (GB ),Promoters Marketers,Unknown,20379,Promid
88491,ARIA Limited (GB ),Promoters Marketers,Unknown,88491,Promid
11966,Aria Structured Investments S.à r.l. (LU ),Promoters Marketers,Unknown,11966,Promid
20454,Aries Investment Management S.A. (LU ),Promoters Marketers,Unknown,20454,Promid
19288,Arion Bank hf (IS ),Promoters Marketers,Unknown,19288,Promid
78395,Arrows Capital AG (CH ),Promoters Marketers,Unknown,78395,Promid
10584,Artemis Investment Management LLP (GB ),Promoters Marketers,Unknown,10584,Promid
83683,Ärtzteversorgung Land Brandenburg (DE ),Promoters Marketers,Unknown,83683,Promid
17821,Ärztekammer (AT ),Promoters Marketers,Unknown,17821,Promid
14273,Ärztekammer Westfalen-Lippe (DE ),Promoters Marketers,Unknown,14273,Promid
14274,Ärzteversorgung Brandenburg (DE ),Promoters Marketers,Unknown,14274,Promid
16904,AS Avaron Asset Management (EE ),Promoters Marketers,Unknown,16904,Promid
83688,AS BaltCap PLC (EE ),Promoters Marketers,Unknown,83688,Promid
88230,AS Trigon Asset Management (EE ),Promoters Marketers,Unknown,88230,Promid
17116,Asesores y Gestores Financieros S.A. (ES ),Promoters Marketers,Unknown,17116,Promid
